id_institucional,Clee,Nombre de la Unidad Econ√≥mica,nombre_empresa,C√≥digo de la clase de actividad SCIAN,actividad_economica,tamaño_empresa,Tipo de vialidad,direccion,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,N√∫mero exterior o kil√≥metro,Letra exterior,Edificio,Edificio Piso,N√∫mero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado p√∫blico",N√∫mero de local,C√≥digo Postal,Clave entidad,Entidad federativa,id_municipio,nombre_municipio,Clave localidad,municipio,Area_geoestadistica_basica,Manzana,Numero_telefonico,correo_electronico,Sitio en Internet,Tipo de establecimiento,latitude,longitude,sector
11739596,09010238122000027000000000U9,CONSTRUCTOA MWI SERVICIOS,MW STELL SA DE CV,238122,Montaje de estructuras de acero prefabricadas,251 personas,CALLE,GUILLERMO GONZALEZ CAMARENA,AVENIDA,VASCO DE QUIROGA,AVENIDA,SANTA FE,AUTOPISTA,MEXICO-TOLUCA (PROLONGACION PASEO DE LA REFORMA),900,,OFICINAS 900B PLAZA SANTA FE,PISO 9,0,,COLONIA,ZEDEC SANTA FE,EDIFICIO COMERCIAL Y DE SERVICIOS,OFICINAS 900B PLAZA SANTA FE,10,1219,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1542,49,,,,Fijo,19.36573428,-99.26360803,2025-04
6144883,09005236112000036001000000U3,CONSTRUCTORA AYOTLAN,CONSTRUCTORA AYOTLAN SA DE CV,236112,Edificaci√≥n de vivienda multifamiliar,251 personas,EJE VIAL,3 ORIENTE AVENIDA INGENIERO EDUARDO MOLINA,AVENIDA,RIO GUADALUPE,CALLE,ANTONIO RUIZ GALINDO,CALLE,NORTE 80-A,6627,,,,0,,COLONIA,SAN PEDRO EL CHICO,,,,7480,9,CIUDAD DE M√âXICO,5,Gustavo A. Madero,1,Gustavo A. Madero,1896,19,,AYOTLAN1@PRODIGY.NET.MX,,Fijo,19.47340611,-99.09988112,2010-07
9967752,09016237312000607000000000U3,CONSTRUCTORA DE CARRETERAS AUTOPISTAS Y TERRACERIAS FREYSSINET DE MEXICO,FREYSSINET DE MEXICO SA DE CV,237312,"Construccion de carreteras, puentes y similares",251 personas,CALLE,GAUSS,CALLE,HERSCHEL,AVENIDA,GENERAL MARIANO ESCOBEDO,CALLE,EUCLIDES,9,,,,,,COLONIA,ANZURES,,,,11590,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,068A,19,,LOCAMPO@FREYSSINET.COM.MX,WWW.FREYSSINET.COM.MX,Fijo,19.43606201,-99.18263009,2024-11
6703300,14098237312000161011000000U2,CONSTRUCTORA DE PROYECTOS VIALES DE MEXICO,CONSTRUCTORA DE PROYECTOS VIALES DE MEXICO SA DE CV,237993,Construccion de obras para transporte electrico y ferroviario,251 personas,AVENIDA,EJERCITO NACIONAL MEXICANO,CALLE,LAGO ESTEFANIA,CALLE,LAGO CONSTANZA,AVENIDA,RIO SAN JOAQUIN,453,,LATITUD POLANCO,PISO 6,0,,COLONIA,GRANADA,,,,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,571,2,,,,Fijo,19.4379203,-99.18867054,2016-01
6144773,09010236111000367011000000U4,CONSTRUKOM,CONSTRUKOM SA DE CV,236112,Edificaci√≥n de vivienda multifamiliar,251 personas,AVENIDA,INSURGENTES SUR,CALLE,GUSTAVO E. CAMPA,AVENIDA,BARRANCA DEL MUERTO,CALLE,MANUEL M. PONCE,1685,,,,702,A,COLONIA,GUADALUPE INN,,,,1020,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,987,21,,MPALMAR@CONSTRUKOM.COM,WWW.CONSTRUKOM.COM,Fijo,19.36088379,-99.18332017,2010-07
9319373,09010541310000721000000000U8,CORPORACION ARQUITECTONICA Y DE INGENERIA CAISA,CORPORACION ARQUITECTONICA Y DE INGENERIA CAISA SA DE CV,236112,Edificaci√≥n de vivienda multifamiliar,251 personas,AVENIDA,INSURGENTES SUR,CALLE,RICARDO CASTRO,CALLE,JAIME NUNO,CALLE,ALFONSO ESPARZA OTEO,1877,,EDIFICIO SIN NOMBRE,PISO 3,,,COLONIA,GUADALUPE INN,,,,1020,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1059,23,,MARTIN.FIERRO@GRUPOCAISA.COM,,Fijo,19.35436255,-99.18536524,2020-11
6858136,09010236211000094001000000U2,CUBIC 33 MEXICO,CUBIC 33 MEXICO S DE RL DE CV,236211,"Edificaci√≥n de naves y plantas industriales, excepto la supervisi√≥n",251 personas,EJE VIAL,10 SUR RIO MAGDALENA,CALLE,IGLESIA,CERRADA,ACOPATITLA,AVENIDA,NINGUNO,326,,EDIFICIO SIN NOMBRE,PISO 7,,,COLONIA,LA OTRA BANDA,,,,,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1241,14,,RNC@CUBIC33GROUP.COM,WWW.CUBIC33GROUP.COM,Fijo,19.33665083,-99.19904021,2019-04
6144470,09016238190000011001000000U7,DECORACIONES Y ACABADOS MARAVILLA,DECORACIONES Y ACABADOS MARAVILLA SA DE CV,238311,Colocacion de muros falsos y aislamiento,251 personas,AVENIDA,PIRAMIDES,AVENIDA,DE LAS FUENTES,CARRETERA,DE LAS PIRAMIDES,AVENIDA,MONTE LIBIANO,16,,PIRAMIDES 16,PLANTA BAJA,1,,COLONIA,LOMAS DE TECAMACHALCO,EDIFICIO COMERCIAL Y DE SERVICIOS,COORPORATIVO PIRAMIDES 16,16,53950,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,410,1,,PREYES@MARAVILLA.MX,,Fijo,19.44452619,-99.21534799,2010-07
9402731,09016236221001341000058878M2,DEMAR INSTALADORA Y CONSTRUCTORA,DEMAR  INSTALADORA Y CONSTRUCTORA,237121,Construccion de sistemas de distribucion de petroleo y gas,251 personas,AVENIDA,EJERCITO NACIONAL MEXICANO,CALLE,LEIBRITZ,CALLE,0,CALLE,LAPLACE,0,S/N,216,PISO 15,0,,COLONIA,ANZURES,,,,1000,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,707,8,,,,Fijo,19.43590056,-99.17931644,2023-11
9333366,09016236111001231000000000U8,DESARROLLOS ROMY,DESARROLLOS ROMY SA DE CV,236111,Edificaci√≥n de vivienda unifamiliar,251 personas,AVENIDA,PASEO DE LAS PALMAS,CALLE,SIERRA GAMON,CALLE,SIERRA MOJADA,OTRO(ESPECIFIQUE),NINGUNO,425,,425,PISO 3,,,COLONIA,LOMAS DE CHAPULTEPEC I SECCION,EDIFICIO COMERCIAL Y DE SERVICIOS,COLONIA,SN,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,834,3,,,,Fijo,19.4298944,-99.21173017,2021-05
912836,09012562112000013010000000U2,DUSIGLO XXI,DUSIGLO XXI SA DE CV,237111,"Construccion de obras para el tratamiento, distribucion y suministro de agua y drenaje",251 personas,CALLE,FUENTE DEL AMOR,CALLE,FUENTE DE LOS MOLINOS,CALLE,PACHUCA,PERIFERICO,NINGUNO,63,,,,,,PRIVADA,CIRCUITO FUENTES,,,,14140,9,CIUDAD DE M√âXICO,12,Tlalpan,1,Tlalpan,17,1,,EMPRESA@DUSIGLO21.COM.MX,WWW.DUSIGLO21.COM.MX,Fijo,19.3093286,-99.22286129,2014-12
6143454,09004236221000021001000000U0,EDIFICACIONES PLANIGRUPO,EDIFICACIONES PLANIGRUPO S DE RL DE CV,236221,"Edificaci√≥n de inmuebles comerciales y de servicios, excepto la supervisi√≥n",251 personas,AVENIDA,SANTA FE,CALLE,JUAN O GORMAN,CALLE,NINGUNO,AUTOPISTA,MEXICO A TOLUCA,481,,WORLD PLAZA,PISO 5,,,COLONIA,CRUZ MANCA,,,,5349,9,CIUDAD DE M√âXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,70,,FCOLIN@PLANIGRUPO.COM,WWW.PLANIGRUPO.COM,Fijo,19.35964985,-99.27087456,2010-07
9334271,09012236111000332000000000U4,EL PARQUE DE DURANGO,EL PARQUE DE DURANGO SA DE CV,236111,Edificaci√≥n de vivienda unifamiliar,251 personas,CALLE,ACUEDUCTO,CALZADA,CALZADA DE TLALPAN,CALLE,SAN JUAN BOSCO,OTRO(ESPECIFIQUE),NINGUNO,3604,,EDIFICIO SIN NOMBRE,PISO 1,,,COLONIA,SAN LORENZO HUIPULCO,,,,,9,CIUDAD DE M√âXICO,12,Tlalpan,1,Tlalpan,445,7,,,,Fijo,19.29908471,-99.14950469,2021-05
6318282,09015541330001185010000000U4,ELECNOR MEXICO,ELECNOR MEXICO SA DE CV,237131,Construccion de obras de generacion y conduccion de energia electrica,251 personas,BOULEVARD,MIGUEL DE CERVANTES SAAVEDRA,CALLE,FILT,CALLE,PRIVADA CERVANTES,OTRO(ESPECIFIQUE),NINGUNO,161,,EDIFICIO LEVELL POLANCO,PISO 3,3,,COLONIA,GRANADA,,,,11520,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,822,27,,RUBENG.QUINTERO@ELECNOR.COM,WWW.ELECNOR.ES,Fijo,19.43066399,-99.16642709,2010-07
737613,09016435319000824001000000U9,EMPRESA AIRE ACONDICIONADO,BRAUN INSTALACIONES SA DE CV,238222,Instalaciones de sistemas centrales de aire acondicionado y calefacci√≥n,251 personas,CALLE,TOPILEJO,CALLE,TOPILEJO,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,MONTE CASINO,50,,,,,,COLONIA,MOLINO DEL REY,,,,11000,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,995,30,,ROCIO.CHAVEZ.REY@REYESRUIZ.MX,,Fijo,19.42327203,-99.20288217,2014-12
10543270,09016237312000597000000000U6,EMPRESA DE CONSTRUCCION TIERRA ARMADA,TIERRA ARMADA SA DE CV,237312,"Construccion de carreteras, puentes y similares",251 personas,AVENIDA,GENERAL MARIANO ESCOBEDO,CALLE,GAUSS,CALLE,EUCLIDES,CALLE,HERSCHEL,388,,,,,,COLONIA,ANZURES,,,,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,068A,19,,MPEREZ@TIERRAARMADA.COM.MX,WWW.TIERRAARMADA.COM.MX,Fijo,19.43606635,-99.18263194,2024-11
867516,09015541810001081111000000U6,ESTRATEGIA ESTRUCTURAL,ESTRATEGIA ESTRUCTURAL SA DE CV,236221,"Edificaci√≥n de inmuebles comerciales y de servicios, excepto la supervisi√≥n",251 personas,CALLE,LUZ SAVI√ëON,AVENIDA,MAGDALENA,AVENIDA,INSURGENTES SUR,CALLE,TORRES ADALID,13,,,,902,,COLONIA,DEL VALLE,,,,,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,223,5,,ENRIQUE.CORTES68@YAHOO.COM.MX,,Fijo,19.39795092,-99.17194294,2010-07
874446,09015561110002351001000000U2,EZKERRE,EZKERRE SA DE CV,236111,Edificaci√≥n de vivienda unifamiliar,251 personas,CALLE,TOMAS ALVA EDISON,EJE VIAL,1 PONIENTE AVENIDA ROSALES,CALLE,JESUS DE TERAN,CALLE,IGNACIO MARISCAL,11,B,,,,,COLONIA,TABACALERA,,,,,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,714,12,,CROMERO@EZRREKE.COM,WWW.EZKERRE.COM,Fijo,19.43636606,-99.14993952,2010-07
6144537,09016237312000175000000000U6,FCC CONSTRUCCION,FCC CONSTRUCCION SA,237993,Construccion de obras para transporte electrico y ferroviario,251 personas,AVENIDA,PRESIDENTE MASARYK,CALLE,SPENCER,CALLE,EULER,CALLE,NINGUNO,29,,B,PISO 6,6,B,COLONIA,POLACO V SECCION,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,11560,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,849,20,,JULIA.RUIZ@FCCCO.COM,WWW.FCCCO.MX,Fijo,19.42924483,-99.20449321,2010-07
8931558,09010238990000097000059757M2,FONATUR CDMX,FONDO NACIONAL DE FOMENTO AL TURISMO,238990,Otros trabajos especializados para la construcci√≥n,251 personas,CALLE,TECOYOTITLA,CALLE,SOLEDAD,CALLE,FRANCIA,CALLE,CAMELIA,100,,,,,,COLONIA,LA FLORIDA,EDIFICIO COMERCIAL Y DE SERVICIOS,FONATUR,PISO 3,1030,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,991,9,,,WWW.GOB.MX,Fijo,19.359232,-99.183224,2019-11
6144652,09016237312000137000018861M1,FREYSSINET DE MEXICO SA CV,FREYSSINET DE MEXICO SA DE CV,237312,"Construccion de carreteras, puentes y similares",251 personas,CALLE,GAUSS,AVENIDA,GENERAL MARIANO ESCOBEDO,EJE VIAL,3 PONIENTE (THIERS),OTRO(ESPECIFIQUE),3 PONIENTE (THIERS),9,,9,PISO 1,202,,COLONIA,ANZURES,,,,11590,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,068A,18,,EMALDONADO@FREYSSINET.COM.MX,WWW.FRAISSINET.COM.MX,Fijo,19.43612317,-99.18266029,2010-07
6144607,09014237111000097000000000U8,FYPASA CONSTRUCCIONES,FYPASA CONSTRUCCIONES SA DE CV,237111,"Construccion de obras para el tratamiento, distribucion y suministro de agua y drenaje",251 personas,EJE VIAL,NICOLAS SAN JUAN,CALLE,SAN LORENZO,EJE VIAL,7 SUR FELIX CUEVAS,CALLE,DOCTOR ROBERTO GAYOL,1636,,,,,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,755,5,,RPEREZ@FYPASA.COM.MX,WWW.FYPASA.COM,Fijo,19.37251309,-99.16617186,2010-07
9228696,09004236222000032000039906M2,GILBANE ALBERICI CONSTRUCCIONES MEXICO,GILBANE ALBERICI CONSTRUCCIONES MEXICO SA,236211,"Edificaci√≥n de naves y plantas industriales, excepto la supervisi√≥n",251 personas,CALLE,MARIO PANI,PROLONGACION,VASCO DE QUIROGA,AUTOPISTA,M√âXICO A TOLUCA,AVENIDA,JUAN SALVADOR AGRAZ,400,,,,0,SN,COLONIA,SANTA FE ,CENTRO Y PLAZA COMERCIAL,CORPORATIVO CEO,SN,5300,9,CIUDAD DE M√âXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,1,,BBAUTISTA@GILBANECOL.COM,,Fijo,19.3593113,-99.27714756,2020-04
6509758,09014238122000016001056483M4,"GRUPO BAYSA, S.A. DE C.V.",GRUPO BAYSA SA DE CV,236221,"Edificaci√≥n de inmuebles comerciales y de servicios, excepto la supervisi√≥n",251 personas,CIRCUITO,INTERIOR (AVENIDA REVOLUCI√ìN),CALLE,11 DE ABRIL,CALLE,TRES,AVENIDA,UNO,374,,1,PISO 1,101,A,COLONIA,SAN PEDRO DE LOS PINOS,,,SN,3800,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,187,7,,ANA.BARBA@GRUPOBAYSA.COM.MX,WWW.GRUPOBAYSA.COM.MX,Fijo,19.3954943,-99.18522414,2016-01
6766805,14039236111002443010021701M3,GRUPO DESARROLLO INFRAESTRUCTURA,GRUPO DESARROLLO INFRAESTRUCTURA SA DE CV,238910,Preparaci√≥n de terrenos para la construcci√≥n,251 personas,AVENIDA,CAMINO AL DESIERTO DE LOS LEONES,AVENIDA,REVOLUCION,AVENIDA,INSURGENTES SUR,CALLE,CRACOVIA,24,,EDIFICIO SIN NOMBRE,PISO 4,,,COLONIA,SAN ANGEL,,,,,9,CIUDAD DE M√âXICO,10,√Ålvaro Obreg√≥n,1,√Ålvaro Obreg√≥n,1129,11,,,,Fijo,19.34976136,-99.18789561,2016-10
6144609,09014236221001056011000000U1,GRUPO KOPIL,GRUPO KOPIL SA DE CV,237993,Construccion de obras para transporte electrico y ferroviario,251 personas,CALLE,VEINTITRES,CALLE,DOS,AVENIDA,TRES,CALLE,VEINTIUNO,62,,EDIFICIO SIN NOMBRE,PLANTA BAJA,,,COLONIA,COLONIA SAN PEDRO DE LOS PINOS,,,,,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,365,8,,ESTEFANIAFACTURAS@HOTMAIL.COM,WWW.GKOPIL.COM,Fijo,19.38687452,-99.18396983,2010-07
9337235,09016236221001286000000000U9,HYCSA EDIFICACIONES Y PROYECTOS,HYCSA EDIFICACIONES Y PROYECTOS SA DE CV,236221,"Edificaci√≥n de inmuebles comerciales y de servicios, excepto la supervisi√≥n",251 personas,AVENIDA,LOPE DE VEGA,CALLE,HEGEL,CALLE,LOPE DE VEGA,AVENIDA,HOMERO,117,,,,6,DESPACHO 2,COLONIA,POLANCO V SECCION,,,,,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,660,11,,CONTACTO@GRUPOHYCSA.COM.MX,WWW.GRUPOHYCSA.MX,Fijo,19.43758498,-99.18763513,2021-05
6850252,09014238110000057011000000U3,ICA CONSTRUCTORA DE INFRAESTRUCTURA,ICA CONSTRUCTORA DE INFRAESTRUCTURA SA DE CV,237993,Construccion de obras para transporte electrico y ferroviario,251 personas,CIRCUITO,INTERIOR AVENIDA PATRIOTISMO,CALLE,PUENTE DE LA MORENA,CALLE,11 DE ABRIL,VIADUCTO,RIO BECERRA,201,,,,,,COLONIA,SAN PEDRO DE LOS PINOS,,,,3800,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,187,26,,LUCIA.SANCHEZ@ICA.MX,,Fijo,19.39678292,-99.18084061,2018-03
6144653,09014237122000047000000000U0,ICA FLUOR DANIEL,ICA FLUOR DANIEL S. DE R. L. DE C.V. S DE RL DE CV,237122,Construccion de plantas de refineria y petroquimica,251 personas,CALLE,DAKOTA,CALLE,ALTADENA,CALLE,ARIZONA,CALLE,ARIZONA,95,,,,0,SN,COLONIA,NAPOLES,,,,3810,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,204,10,,ARIANA.FLORES@ICAFLUOR.COM,WWW.ICAFLUOR.COM,Fijo,19.3949293,-99.17486281,2012-06
6509772,09015236221000161001063172M7,IMPULSORA DE DESARROLLO INTEGRAL,IMPULSORA DE DESARROLLO INTEGRAL SA DE CV,237993,Construccion de obras para transporte electrico y ferroviario,251 personas,CALLE,MONTE HERMON,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SIERRA GAMON,OTRO(ESPECIFIQUE),NINGUNO,125,,,,,,COLONIA,LOMAS DE VIRREYES,,,,11000,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,317,39,,DPAREDES@GRUPOIDINSA.COM,WWW.GRUPOIDINSA.COM,Fijo,19.44990704,-99.21496005,2016-01
6144822,09014236221000331001014052M9,INGENIERIA ORCA SA DE CV,INGENIER√çA ORCA SA DE CV,236221,"Edificaci√≥n de inmuebles comerciales y de servicios, excepto la supervisi√≥n",251 personas,CALLE,PIT√ÅGORAS,CALLE,LUZ SAVI√ë√ìN,CALLE,PEDRO ROMERO DE TERREROS,CALLE,PESTALOZZI,533,,,,0,,COLONIA,NARVARTE PONIENTE,,,SN,3020,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,257,10,,POLIVOS@INGENIERIAORCA.COM.MX,WWW.INGENIERIAORCA.COM,Fijo,19.39311266,-99.15786116,2010-07
6509656,09016237312000167100000000U8,INGENIEROS CIVILES ASOCIADOS,INGENIEROS CIVILES ASOCIADOS SA DE CV,237111,"Construccion de obras para el tratamiento, distribucion y suministro de agua y drenaje",251 personas,CORREDOR,INTERIOR AVENIDA PATRIOTISMO,CALLE,PUENTE DE LA MORENA,CALLE,11 DE ABRIL,VIADUCTO,NINGUNO,201,,METROPOLI,PISO 5,,,COLONIA,SAN PEDRO DE LOS PINOS,EDIFICIO COMERCIAL Y DE SERVICIOS,METROPOLI,1,3800,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,187,25,,IVONE.CASTELAN@ICA.MX,WWW.ICA.COM.MX,Fijo,19.39680296,-99.18110394,2016-01
6722435,09015236221000221101000000U9,KAPRA EDIFICACIONES,KAPRA EDIFICACIONES SA DE CV,236221,"Edificaci√≥n de inmuebles comerciales y de servicios, excepto la supervisi√≥n",251 personas,AVENIDA,INSURGENTES SUR,CALLE,TLACOQUEMECATL,CALLE,MIGUEL LAURENT,CALLE,MANZANAS,1168,,216,PISO 2,,,COLONIA,CENTRO,,,,,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,717,26,,KAPRAIMSS2015@GMAIL.COM,,Fijo,19.37822257,-99.17729019,2016-01
6858921,09004236211000027010000000U5,KEPLER CONSTRUCTORA,KEPLER CONSTRUCTORA SA DE CV,237122,Construccion de plantas de refineria y petroquimica,251 personas,CALLE,BOSQUE DE ALISOS,CALLE,PASEO DE LOS TAMARINDOS,CALLE,PASEO DE LAS LILAS,CALLE,PASEO DE LOS LAURELES,47,B,B,PISO 4,,A1-42,COLONIA,BOSQUE DE LAS LOMAS,EDIFICIO COMERCIAL Y DE SERVICIOS,ARCOS ORIENTE,A1-42,5120,9,CIUDAD DE M√âXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,195,3,,SSANCHEZM@KEPLERCONSTRUCTORA.MX,WWW.KEPLERCONSTRUCTORA.MX,Fijo,19.38851284,-99.25038526,2019-04
6144877,09015237312000186001000000U0,LA PENINSULAR COMPANIA CONSTRUCTORA,LA PENINSULAR COMPANIA CONSTRUCTORA SA DE CV,236111,Edificaci√≥n de vivienda unifamiliar,251 personas,AVENIDA,PASEO DE LA REFORMA,CALLE,RIO GUADALQUIVIR,CALLE,RIO NILO,CALLE,RIO VOLGA,383,,EDIFICIOBANORTE,PISO 8,,,COLONIA,CUAUHTMOC,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN,11560,9,CIUDAD DE M√âXICO,15,Cuauht√©moc,1,Cuauht√©moc,930,4,,JLMONTES@GRUPOHI.MX,WWW.GRUPOHERMESINFRAESTRUCTURA.COM,Fijo,19.42691582,-99.17034431,2010-07
10892377,09014236221001891000000000U1,MARTERA,MARTERA SA DE CV,236221,"Edificaci√≥n de inmuebles comerciales y de servicios, excepto la supervisi√≥n",251 personas,AVENIDA,AVENIDA DE LAS NACIONES,AVENIDA,INSURGENTES SUR,CALLE,DAKOTA,CALLE,FILADELFIA,38,,WTC,PISO 7,,OFICINA 28 Y 29,COLONIA,NAPOLES,EDIFICIO COMERCIAL Y DE SERVICIOS,WORLD TRADE CENTER,28 Y 29,,9,CIUDAD DE M√âXICO,14,Benito Ju√°rez,1,Benito Ju√°rez,219,1,5566734239,CONTACTO@MARTERAINMOBILIARIA.COM,WWW.MARTERAINMOBILIRIA.COM,Fijo,19.3948621,-99.17422821,2024-11
6144919,09016236221000357001000000U9,MC CIMENTACIONES Y ESTRUCTURAS,MC CIMENTACIONES Y ESTRUCTURAS SA DE CV,236221,"Edificaci√≥n de inmuebles comerciales y de servicios, excepto la supervisi√≥n",251 personas,CALLE,JOSE MARTI,CIRCUITO,INTERIOR REVOLUCION,PRIVADA,HEREDIA,CALLE,ZAMORA Y DUQUE,48,,,,0,,COLONIA,ESCANDON,,,,11800,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,1194,16,,CONTABILIDAD@MCCIMENTACIONES.COM,,Fijo,19.40317914,-99.18425938,2010-07
6149093,09016237312000185000000000U0,MOTA ENGIL MEXICO,MOTA ENGIL MEXICO SAPI DE CV,237993,Construccion de obras para transporte electrico y ferroviario,251 personas,AVENIDA,HORACIO,CALLE,ALEJANDRO DUMAS,CALLE,ALFRED TENNYSON,AVENIDA,PRESIDENTE MASARYK,828,,,,,,COLONIA,POLANCO REFORMA,,,,11550,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,656,13,,HOMERO.ROJAS@MOTA-ENGIL.COM.MX,WWW.MOTA-ENGIL.COM,Fijo,19.4337022,-99.19517377,2020-11
6727763,09016236221000725001000000U7,NEPTUNO CINCO,NEPTUNO CINCO SA DE CV,236221,"Edificaci√≥n de inmuebles comerciales y de servicios, excepto la supervisi√≥n",251 personas,BOULEVARD,PEDRO INFANTE,CALLE,JORGE JULIAN,CALLE,REPUBLICA,AVENIDA,FEDERALISMO,2580,,,,0,,COLONIA,LOS ALAMOS,,,,80100,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,1175,9,,RODRIGUEZLARAVICTOR@GMAIL.COM,,Fijo,19.40301993,-99.18700878,2016-01
687180,09016237993000031001000000U3,NEXUMRAIL,NEXUMRAIL SA DE CV,237993,Construccion de obras para transporte electrico y ferroviario,251 personas,AVENIDA,EJERCITO NACIONAL ,AVENIDA,LAGO CONSTANZA ,CALLE,LAGO ESTEFANIA ,OTRO(ESPECIFIQUE),NINGUNO,453,,EDIFICIO LATITUD,PISO 5,5,,COLONIA,POLANCO IV SECCION,,,,11320,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,482,13,,RECURSOSHUMANOS@NEXUMRAIL.COM,WWW.NEXUMRAIL.COM,Fijo,19.44092601,-99.18047169,2014-12
6144481,09016237312000213001000000U0,OMEGA CONSTRUCCIONES INDUSTRIALES,OMEGA CONSTRUCCIONES INDUSTRIALES SA DE CV,237212,Construccion de obras de urbanizacion,251 personas,CALLE,AVENIDA CORDILLERA DE LOS ANDES,CALLE,SIERRA MOJADA,CALLE,MONTES URALES NORTE,CALLE,BARRILACO,310,,CORPORATIVOOMEGA,PLANTA BAJA,,,COLONIA,LOMAS DE CHAPULTEPEC I SECCION,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORTIVO OMEGA,SN,11000,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,849,5,,ROSALUNA@GRUPO-OMEGA.COM,WWW.GRUPOOMEGA.COM,Fijo,19.42944993,-99.20992193,2014-12
9230400,09016237312000483000060825M9,OPERADORA CICSA,OPERADORA CICSA SA DE CV,237312,"Construccion de carreteras, puentes y similares",251 personas,CALLE,LAGO Z√öRICH,CALLE,FERROCARRIL DE CUERNAVACA,CALLE,NINGUNO,CALLE,PRESA FALC√ìN,245,,TORRE FRISCO,PISO 2,0,,COLONIA,AMPLIACION GRANADA,EDIFICIO COMERCIAL Y DE SERVICIOS,Carso,0,11529,9,CIUDAD DE M√âXICO,16,Miguel Hidalgo,1,Miguel Hidalgo,444,1,,CREZA@CONDUMEX.COM.MX,WWW.CICSA.COM.MX,Fijo,19.44204462,-99.20295581,2020-04
